time	line	instance	edges	omega	degree	minloops	maxloops	pimin	lambda	[lambda>0]	mix	leigen	ueigen	ucanon
(15h:41m:08s)	16198	6,6,6,4,1,0;5,5,5,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16199	6,6,6,4,1,0;6,6,3,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16200	6,6,6,4,1,0;6,5,4,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16201	6,6,6,4,1,0;5,5,5,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16202	6,6,6,4,1,0;6,4,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16203	6,6,6,4,1,0;5,5,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16204	6,6,6,4,1,0;5,4,4,4,4,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16205	6,6,6,4,1,0;6,5,3,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16206	6,6,6,4,1,0;6,4,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16207	6,6,6,4,1,0;5,5,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16208	6,6,6,4,1,0;5,4,4,4,3,3	23	1	441	441	441	1	NA	NA	0	NA	NA	NA
(15h:41m:08s)	16209	6,6,6,4,1,0;4,4,4,4,4,3	23	5	441	437	437	1/5	0.988662	1	587	270.957	751.216	751.216
(15h:41m:08s)	16210	6,6,5,5,1,0;6,6,5,5,1,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16211	6,6,5,5,1,0;6,6,6,3,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16212	6,6,5,5,1,0;6,6,5,4,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16213	6,6,5,5,1,0;6,5,5,5,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16214	6,6,5,5,1,0;6,6,5,3,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16215	6,6,5,5,1,0;6,6,4,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16216	6,6,5,5,1,0;6,5,5,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16217	6,6,5,5,1,0;5,5,5,5,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16218	6,6,5,5,1,0;6,5,4,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16219	6,6,5,5,1,0;5,5,5,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16220	6,6,5,5,1,0;6,6,6,3,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16221	6,6,5,5,1,0;6,6,5,4,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16222	6,6,5,5,1,0;6,5,5,5,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16223	6,6,5,5,1,0;6,6,6,2,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16224	6,6,5,5,1,0;6,6,5,3,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16225	6,6,5,5,1,0;6,6,4,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16226	6,6,5,5,1,0;6,5,5,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16227	6,6,5,5,1,0;5,5,5,5,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16228	6,6,5,5,1,0;6,6,4,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16229	6,6,5,5,1,0;6,5,5,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16230	6,6,5,5,1,0;6,5,4,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16231	6,6,5,5,1,0;5,5,5,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16232	6,6,5,5,1,0;6,4,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16233	6,6,5,5,1,0;5,5,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16234	6,6,5,5,1,0;6,6,5,2,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16235	6,6,5,5,1,0;6,6,4,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16236	6,6,5,5,1,0;6,5,5,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16237	6,6,5,5,1,0;6,5,4,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16238	6,6,5,5,1,0;5,5,5,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16239	6,6,5,5,1,0;6,6,3,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16240	6,6,5,5,1,0;6,5,4,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16241	6,6,5,5,1,0;5,5,5,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16242	6,6,5,5,1,0;6,4,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16243	6,6,5,5,1,0;5,5,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16244	6,6,5,5,1,0;5,4,4,4,4,2	23	1	441	441	441	1	NA	NA	0	NA	NA	NA
(15h:41m:08s)	16245	6,6,5,5,1,0;6,5,3,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16246	6,6,5,5,1,0;6,4,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16247	6,6,5,5,1,0;5,5,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:08s)	16248	6,6,5,5,1,0;5,4,4,4,3,3	23	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676
(15h:41m:09s)	16249	6,6,5,5,1,0;4,4,4,4,4,3	23	11	441	431	435	1/11	0.993197	1	911	453.666	1367.93	3357.65
(15h:41m:09s)	16250	6,6,6,3,2,0;6,6,6,3,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16251	6,6,6,3,2,0;6,6,5,4,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16252	6,6,6,3,2,0;6,5,5,5,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16253	6,6,6,3,2,0;6,6,5,3,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16254	6,6,6,3,2,0;6,6,4,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16255	6,6,6,3,2,0;6,5,5,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16256	6,6,6,3,2,0;5,5,5,5,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16257	6,6,6,3,2,0;6,5,4,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16258	6,6,6,3,2,0;5,5,5,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16259	6,6,6,3,2,0;6,6,6,3,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16260	6,6,6,3,2,0;6,6,5,4,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16261	6,6,6,3,2,0;6,5,5,5,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16262	6,6,6,3,2,0;6,6,6,2,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16263	6,6,6,3,2,0;6,6,5,3,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16264	6,6,6,3,2,0;6,6,4,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16265	6,6,6,3,2,0;6,5,5,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16266	6,6,6,3,2,0;5,5,5,5,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16267	6,6,6,3,2,0;6,6,4,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16268	6,6,6,3,2,0;6,5,5,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16269	6,6,6,3,2,0;6,5,4,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16270	6,6,6,3,2,0;5,5,5,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16271	6,6,6,3,2,0;6,4,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16272	6,6,6,3,2,0;5,5,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16273	6,6,6,3,2,0;6,6,5,2,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16274	6,6,6,3,2,0;6,6,4,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16275	6,6,6,3,2,0;6,5,5,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16276	6,6,6,3,2,0;6,5,4,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16277	6,6,6,3,2,0;5,5,5,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16278	6,6,6,3,2,0;6,6,3,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16279	6,6,6,3,2,0;6,5,4,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16280	6,6,6,3,2,0;5,5,5,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16281	6,6,6,3,2,0;6,4,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16282	6,6,6,3,2,0;5,5,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16283	6,6,6,3,2,0;5,4,4,4,4,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16284	6,6,6,3,2,0;6,5,3,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16285	6,6,6,3,2,0;6,4,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16286	6,6,6,3,2,0;5,5,4,3,3,3	23	1	441	441	441	1	NA	NA	0	NA	NA	NA
(15h:41m:09s)	16287	6,6,6,3,2,0;5,4,4,4,3,3	23	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94
(15h:41m:09s)	16288	6,6,6,3,2,0;4,4,4,4,4,3	23	10	441	435	435	1/10	0.988662	1	585	270.957	812.352	2030.88
(15h:41m:09s)	16289	6,6,5,4,2,0;6,6,5,4,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16290	6,6,5,4,2,0;6,5,5,5,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16291	6,6,5,4,2,0;6,6,5,3,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16292	6,6,5,4,2,0;6,6,4,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16293	6,6,5,4,2,0;6,5,5,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16294	6,6,5,4,2,0;5,5,5,5,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16295	6,6,5,4,2,0;6,5,4,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16296	6,6,5,4,2,0;5,5,5,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16297	6,6,5,4,2,0;6,6,6,3,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16298	6,6,5,4,2,0;6,6,5,4,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16299	6,6,5,4,2,0;6,5,5,5,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16300	6,6,5,4,2,0;6,6,6,2,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16301	6,6,5,4,2,0;6,6,5,3,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16302	6,6,5,4,2,0;6,6,4,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16303	6,6,5,4,2,0;6,5,5,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16304	6,6,5,4,2,0;5,5,5,5,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16305	6,6,5,4,2,0;6,6,4,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16306	6,6,5,4,2,0;6,5,5,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16307	6,6,5,4,2,0;6,5,4,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16308	6,6,5,4,2,0;5,5,5,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16309	6,6,5,4,2,0;6,4,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16310	6,6,5,4,2,0;5,5,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16311	6,6,5,4,2,0;6,6,5,2,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16312	6,6,5,4,2,0;6,6,4,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16313	6,6,5,4,2,0;6,5,5,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16314	6,6,5,4,2,0;6,5,4,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16315	6,6,5,4,2,0;5,5,5,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16316	6,6,5,4,2,0;6,6,3,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16317	6,6,5,4,2,0;6,5,4,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16318	6,6,5,4,2,0;5,5,5,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16319	6,6,5,4,2,0;6,4,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16320	6,6,5,4,2,0;5,5,4,4,3,2	23	1	441	441	441	1	NA	NA	0	NA	NA	NA
(15h:41m:09s)	16321	6,6,5,4,2,0;5,4,4,4,4,2	23	4	441	438	438	1/4	0.99093	1	727	339.473	914.419	914.419
(15h:41m:09s)	16322	6,6,5,4,2,0;6,5,3,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16323	6,6,5,4,2,0;6,4,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16324	6,6,5,4,2,0;5,5,4,3,3,3	23	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94
(15h:41m:09s)	16325	6,6,5,4,2,0;5,4,4,4,3,3	23	11	441	434	436	1/11	0.992394	1	833	405.426	1223.46	2611.5
(15h:41m:09s)	16326	6,6,5,4,2,0;4,4,4,4,4,3	23	35	441	429	431	1/35	0.990126	1	655	311.602	1059.71	4086.89
(15h:41m:09s)	16327	6,5,5,5,2,0;6,5,5,5,2,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16328	6,5,5,5,2,0;6,6,5,3,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16329	6,5,5,5,2,0;6,6,4,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16330	6,5,5,5,2,0;6,5,5,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16331	6,5,5,5,2,0;5,5,5,5,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16332	6,5,5,5,2,0;6,5,4,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16333	6,5,5,5,2,0;5,5,5,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16334	6,5,5,5,2,0;6,6,6,3,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16335	6,5,5,5,2,0;6,6,5,4,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16336	6,5,5,5,2,0;6,5,5,5,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16337	6,5,5,5,2,0;6,6,6,2,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16338	6,5,5,5,2,0;6,6,5,3,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16339	6,5,5,5,2,0;6,6,4,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16340	6,5,5,5,2,0;6,5,5,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16341	6,5,5,5,2,0;5,5,5,5,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16342	6,5,5,5,2,0;6,6,4,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16343	6,5,5,5,2,0;6,5,5,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16344	6,5,5,5,2,0;6,5,4,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16345	6,5,5,5,2,0;5,5,5,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16346	6,5,5,5,2,0;6,4,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16347	6,5,5,5,2,0;5,5,4,4,4,1	23	1	441	441	441	1	NA	NA	0	NA	NA	NA
(15h:41m:09s)	16348	6,5,5,5,2,0;6,6,5,2,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16349	6,5,5,5,2,0;6,6,4,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16350	6,5,5,5,2,0;6,5,5,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16351	6,5,5,5,2,0;6,5,4,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16352	6,5,5,5,2,0;5,5,5,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16353	6,5,5,5,2,0;6,6,3,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16354	6,5,5,5,2,0;6,5,4,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16355	6,5,5,5,2,0;5,5,5,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16356	6,5,5,5,2,0;6,4,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16357	6,5,5,5,2,0;5,5,4,4,3,2	23	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94
(15h:41m:09s)	16358	6,5,5,5,2,0;5,4,4,4,4,2	23	13	441	429	435	1/13	0.99093	1	715	339.473	1044.37	4177.46
(15h:41m:09s)	16359	6,5,5,5,2,0;6,5,3,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16360	6,5,5,5,2,0;6,4,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16361	6,5,5,5,2,0;5,5,4,3,3,3	23	6	441	438	438	1/6	0.993197	1	953	453.666	1278.83	3197.07
(15h:41m:09s)	16362	6,5,5,5,2,0;5,4,4,4,3,3	23	24	441	431	434	1/24	0.991848	1	798	378.08	1237.27	4262.52
(15h:41m:09s)	16363	6,5,5,5,2,0;4,4,4,4,4,3	23	75	441	427	430	1/75	0.990035	1	656	308.723	1126.5	4356.29
(15h:41m:09s)	16364	6,6,5,3,3,0;6,6,5,3,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16365	6,6,5,3,3,0;6,6,4,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16366	6,6,5,3,3,0;6,5,5,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16367	6,6,5,3,3,0;5,5,5,5,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16368	6,6,5,3,3,0;6,5,4,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16369	6,6,5,3,3,0;5,5,5,4,4,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16370	6,6,5,3,3,0;6,6,6,3,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16371	6,6,5,3,3,0;6,6,5,4,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16372	6,6,5,3,3,0;6,5,5,5,1,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16373	6,6,5,3,3,0;6,6,6,2,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16374	6,6,5,3,3,0;6,6,5,3,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16375	6,6,5,3,3,0;6,6,4,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16376	6,6,5,3,3,0;6,5,5,4,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16377	6,6,5,3,3,0;5,5,5,5,2,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16378	6,6,5,3,3,0;6,6,4,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16379	6,6,5,3,3,0;6,5,5,3,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16380	6,6,5,3,3,0;6,5,4,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16381	6,6,5,3,3,0;5,5,5,4,3,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16382	6,6,5,3,3,0;6,4,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16383	6,6,5,3,3,0;5,5,4,4,4,1	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16384	6,6,5,3,3,0;6,6,5,2,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16385	6,6,5,3,3,0;6,6,4,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16386	6,6,5,3,3,0;6,5,5,3,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16387	6,6,5,3,3,0;6,5,4,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16388	6,6,5,3,3,0;5,5,5,4,2,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16389	6,6,5,3,3,0;6,6,3,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16390	6,6,5,3,3,0;6,5,4,3,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16391	6,6,5,3,3,0;5,5,5,3,3,2	23	1	441	441	441	1	NA	NA	0	NA	NA	NA
(15h:41m:09s)	16392	6,6,5,3,3,0;6,4,4,4,3,2	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16393	6,6,5,3,3,0;5,5,4,4,3,2	23	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676
(15h:41m:09s)	16394	6,6,5,3,3,0;5,4,4,4,4,2	23	6	441	437	437	1/6	0.99093	1	686	339.473	959.122	1918.24
(15h:41m:09s)	16395	6,6,5,3,3,0;6,5,3,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16396	6,6,5,3,3,0;6,4,4,3,3,3	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
(15h:41m:09s)	16397	6,6,5,3,3,0;5,5,4,3,3,3	23	7	441	437	437	1/7	0.993197	1	911	453.666	1301.49	2788.9
(15h:41m:09s)	16398	6,6,5,3,3,0;5,4,4,4,3,3	23	18	441	434	434	1/18	0.99093	1	726	339.473	1080.24	3600.81
(15h:41m:09s)	16399	6,6,5,3,3,0;4,4,4,4,4,3	23	50	441	429	429	1/50	0.988662	1	568	270.957	954.304	4676.09
(15h:41m:09s)	16400	6,6,4,4,3,0;6,6,4,4,3,0	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA
